,patch,directory,lichen,class
1080,Ramalina_farinacea_texture02_crop_ 9.jpg,patches/train/Ramalina_farinacea/Ramalina_farinacea_texture02_crop_ 9.jpg,Ramalina_farinacea,21
1081,Ramalina_farinacea_texture02_crop_ 10.jpg,patches/train/Ramalina_farinacea/Ramalina_farinacea_texture02_crop_ 10.jpg,Ramalina_farinacea,21
1082,Ramalina_farinacea_texture02_crop_ 11.jpg,patches/train/Ramalina_farinacea/Ramalina_farinacea_texture02_crop_ 11.jpg,Ramalina_farinacea,21
1083,Ramalina_farinacea_texture02_crop_ 12.jpg,patches/train/Ramalina_farinacea/Ramalina_farinacea_texture02_crop_ 12.jpg,Ramalina_farinacea,21
1084,Ramalina_farinacea_texture02_crop_ 13.jpg,patches/train/Ramalina_farinacea/Ramalina_farinacea_texture02_crop_ 13.jpg,Ramalina_farinacea,21
1085,Ramalina_farinacea_texture02_crop_ 14.jpg,patches/train/Ramalina_farinacea/Ramalina_farinacea_texture02_crop_ 14.jpg,Ramalina_farinacea,21
1086,Ramalina_farinacea_texture02_crop_ 15.jpg,patches/train/Ramalina_farinacea/Ramalina_farinacea_texture02_crop_ 15.jpg,Ramalina_farinacea,21
1087,Ramalina_farinacea_texture02_crop_ 16.jpg,patches/train/Ramalina_farinacea/Ramalina_farinacea_texture02_crop_ 16.jpg,Ramalina_farinacea,21
1088,Ramalina_farinacea_texture03_crop_ 1.jpg,patches/train/Ramalina_farinacea/Ramalina_farinacea_texture03_crop_ 1.jpg,Ramalina_farinacea,21
1089,Ramalina_farinacea_texture03_crop_ 2.jpg,patches/train/Ramalina_farinacea/Ramalina_farinacea_texture03_crop_ 2.jpg,Ramalina_farinacea,21
1090,Ramalina_farinacea_texture03_crop_ 3.jpg,patches/train/Ramalina_farinacea/Ramalina_farinacea_texture03_crop_ 3.jpg,Ramalina_farinacea,21
1091,Ramalina_farinacea_texture03_crop_ 4.jpg,patches/train/Ramalina_farinacea/Ramalina_farinacea_texture03_crop_ 4.jpg,Ramalina_farinacea,21
1092,Ramalina_farinacea_texture03_crop_ 5.jpg,patches/train/Ramalina_farinacea/Ramalina_farinacea_texture03_crop_ 5.jpg,Ramalina_farinacea,21
1093,Ramalina_farinacea_texture03_crop_ 6.jpg,patches/train/Ramalina_farinacea/Ramalina_farinacea_texture03_crop_ 6.jpg,Ramalina_farinacea,21
1094,Ramalina_farinacea_texture03_crop_ 7.jpg,patches/train/Ramalina_farinacea/Ramalina_farinacea_texture03_crop_ 7.jpg,Ramalina_farinacea,21
1095,Ramalina_farinacea_texture03_crop_ 8.jpg,patches/train/Ramalina_farinacea/Ramalina_farinacea_texture03_crop_ 8.jpg,Ramalina_farinacea,21
1096,Ramalina_farinacea_texture03_crop_ 9.jpg,patches/train/Ramalina_farinacea/Ramalina_farinacea_texture03_crop_ 9.jpg,Ramalina_farinacea,21
1097,Ramalina_farinacea_texture03_crop_ 10.jpg,patches/train/Ramalina_farinacea/Ramalina_farinacea_texture03_crop_ 10.jpg,Ramalina_farinacea,21
1098,Ramalina_farinacea_texture03_crop_ 11.jpg,patches/train/Ramalina_farinacea/Ramalina_farinacea_texture03_crop_ 11.jpg,Ramalina_farinacea,21
1099,Ramalina_farinacea_texture03_crop_ 12.jpg,patches/train/Ramalina_farinacea/Ramalina_farinacea_texture03_crop_ 12.jpg,Ramalina_farinacea,21
1100,Ramalina_farinacea_texture03_crop_ 13.jpg,patches/train/Ramalina_farinacea/Ramalina_farinacea_texture03_crop_ 13.jpg,Ramalina_farinacea,21
1101,Ramalina_farinacea_texture03_crop_ 14.jpg,patches/train/Ramalina_farinacea/Ramalina_farinacea_texture03_crop_ 14.jpg,Ramalina_farinacea,21
1102,Ramalina_farinacea_texture03_crop_ 15.jpg,patches/train/Ramalina_farinacea/Ramalina_farinacea_texture03_crop_ 15.jpg,Ramalina_farinacea,21
1103,Ramalina_farinacea_texture03_crop_ 16.jpg,patches/train/Ramalina_farinacea/Ramalina_farinacea_texture03_crop_ 16.jpg,Ramalina_farinacea,21
1104,Caloplaca_cerina_texture01_crop_ 1.jpg,patches/train/Caloplaca_cerina/Caloplaca_cerina_texture01_crop_ 1.jpg,Caloplaca_cerina,22
1105,Caloplaca_cerina_texture01_crop_ 2.jpg,patches/train/Caloplaca_cerina/Caloplaca_cerina_texture01_crop_ 2.jpg,Caloplaca_cerina,22
1106,Caloplaca_cerina_texture01_crop_ 3.jpg,patches/train/Caloplaca_cerina/Caloplaca_cerina_texture01_crop_ 3.jpg,Caloplaca_cerina,22
1107,Caloplaca_cerina_texture01_crop_ 4.jpg,patches/train/Caloplaca_cerina/Caloplaca_cerina_texture01_crop_ 4.jpg,Caloplaca_cerina,22
1108,Caloplaca_cerina_texture01_crop_ 5.jpg,patches/train/Caloplaca_cerina/Caloplaca_cerina_texture01_crop_ 5.jpg,Caloplaca_cerina,22
1109,Caloplaca_cerina_texture01_crop_ 6.jpg,patches/train/Caloplaca_cerina/Caloplaca_cerina_texture01_crop_ 6.jpg,Caloplaca_cerina,22
1110,Caloplaca_cerina_texture01_crop_ 7.jpg,patches/train/Caloplaca_cerina/Caloplaca_cerina_texture01_crop_ 7.jpg,Caloplaca_cerina,22
1111,Caloplaca_cerina_texture01_crop_ 8.jpg,patches/train/Caloplaca_cerina/Caloplaca_cerina_texture01_crop_ 8.jpg,Caloplaca_cerina,22
1112,Caloplaca_cerina_texture01_crop_ 9.jpg,patches/train/Caloplaca_cerina/Caloplaca_cerina_texture01_crop_ 9.jpg,Caloplaca_cerina,22
1113,Caloplaca_cerina_texture01_crop_ 10.jpg,patches/train/Caloplaca_cerina/Caloplaca_cerina_texture01_crop_ 10.jpg,Caloplaca_cerina,22
1114,Caloplaca_cerina_texture01_crop_ 11.jpg,patches/train/Caloplaca_cerina/Caloplaca_cerina_texture01_crop_ 11.jpg,Caloplaca_cerina,22
1115,Caloplaca_cerina_texture01_crop_ 12.jpg,patches/train/Caloplaca_cerina/Caloplaca_cerina_texture01_crop_ 12.jpg,Caloplaca_cerina,22
1116,Caloplaca_cerina_texture01_crop_ 13.jpg,patches/train/Caloplaca_cerina/Caloplaca_cerina_texture01_crop_ 13.jpg,Caloplaca_cerina,22
1117,Caloplaca_cerina_texture01_crop_ 14.jpg,patches/train/Caloplaca_cerina/Caloplaca_cerina_texture01_crop_ 14.jpg,Caloplaca_cerina,22
1118,Caloplaca_cerina_texture01_crop_ 15.jpg,patches/train/Caloplaca_cerina/Caloplaca_cerina_texture01_crop_ 15.jpg,Caloplaca_cerina,22
1119,Caloplaca_cerina_texture01_crop_ 16.jpg,patches/train/Caloplaca_cerina/Caloplaca_cerina_texture01_crop_ 16.jpg,Caloplaca_cerina,22
1120,Caloplaca_cerina_texture02_crop_ 1.jpg,patches/train/Caloplaca_cerina/Caloplaca_cerina_texture02_crop_ 1.jpg,Caloplaca_cerina,22
1121,Caloplaca_cerina_texture02_crop_ 2.jpg,patches/train/Caloplaca_cerina/Caloplaca_cerina_texture02_crop_ 2.jpg,Caloplaca_cerina,22
1122,Caloplaca_cerina_texture02_crop_ 3.jpg,patches/train/Caloplaca_cerina/Caloplaca_cerina_texture02_crop_ 3.jpg,Caloplaca_cerina,22
1123,Caloplaca_cerina_texture02_crop_ 4.jpg,patches/train/Caloplaca_cerina/Caloplaca_cerina_texture02_crop_ 4.jpg,Caloplaca_cerina,22
1124,Caloplaca_cerina_texture02_crop_ 5.jpg,patches/train/Caloplaca_cerina/Caloplaca_cerina_texture02_crop_ 5.jpg,Caloplaca_cerina,22
1125,Caloplaca_cerina_texture02_crop_ 6.jpg,patches/train/Caloplaca_cerina/Caloplaca_cerina_texture02_crop_ 6.jpg,Caloplaca_cerina,22
1126,Caloplaca_cerina_texture02_crop_ 7.jpg,patches/train/Caloplaca_cerina/Caloplaca_cerina_texture02_crop_ 7.jpg,Caloplaca_cerina,22
1127,Caloplaca_cerina_texture02_crop_ 8.jpg,patches/train/Caloplaca_cerina/Caloplaca_cerina_texture02_crop_ 8.jpg,Caloplaca_cerina,22
1128,Caloplaca_cerina_texture02_crop_ 9.jpg,patches/train/Caloplaca_cerina/Caloplaca_cerina_texture02_crop_ 9.jpg,Caloplaca_cerina,22
1129,Caloplaca_cerina_texture02_crop_ 10.jpg,patches/train/Caloplaca_cerina/Caloplaca_cerina_texture02_crop_ 10.jpg,Caloplaca_cerina,22
1130,Caloplaca_cerina_texture02_crop_ 11.jpg,patches/train/Caloplaca_cerina/Caloplaca_cerina_texture02_crop_ 11.jpg,Caloplaca_cerina,22
1131,Caloplaca_cerina_texture02_crop_ 12.jpg,patches/train/Caloplaca_cerina/Caloplaca_cerina_texture02_crop_ 12.jpg,Caloplaca_cerina,22
1132,Caloplaca_cerina_texture02_crop_ 13.jpg,patches/train/Caloplaca_cerina/Caloplaca_cerina_texture02_crop_ 13.jpg,Caloplaca_cerina,22
1133,Caloplaca_cerina_texture02_crop_ 14.jpg,patches/train/Caloplaca_cerina/Caloplaca_cerina_texture02_crop_ 14.jpg,Caloplaca_cerina,22
1134,Caloplaca_cerina_texture02_crop_ 15.jpg,patches/train/Caloplaca_cerina/Caloplaca_cerina_texture02_crop_ 15.jpg,Caloplaca_cerina,22
1135,Caloplaca_cerina_texture02_crop_ 16.jpg,patches/train/Caloplaca_cerina/Caloplaca_cerina_texture02_crop_ 16.jpg,Caloplaca_cerina,22
1136,Caloplaca_cerina_texture03_crop_ 1.jpg,patches/train/Caloplaca_cerina/Caloplaca_cerina_texture03_crop_ 1.jpg,Caloplaca_cerina,22
1137,Caloplaca_cerina_texture03_crop_ 2.jpg,patches/train/Caloplaca_cerina/Caloplaca_cerina_texture03_crop_ 2.jpg,Caloplaca_cerina,22
1138,Caloplaca_cerina_texture03_crop_ 3.jpg,patches/train/Caloplaca_cerina/Caloplaca_cerina_texture03_crop_ 3.jpg,Caloplaca_cerina,22
1139,Caloplaca_cerina_texture03_crop_ 4.jpg,patches/train/Caloplaca_cerina/Caloplaca_cerina_texture03_crop_ 4.jpg,Caloplaca_cerina,22
1140,Caloplaca_cerina_texture03_crop_ 5.jpg,patches/train/Caloplaca_cerina/Caloplaca_cerina_texture03_crop_ 5.jpg,Caloplaca_cerina,22
1141,Caloplaca_cerina_texture03_crop_ 6.jpg,patches/train/Caloplaca_cerina/Caloplaca_cerina_texture03_crop_ 6.jpg,Caloplaca_cerina,22
1142,Caloplaca_cerina_texture03_crop_ 7.jpg,patches/train/Caloplaca_cerina/Caloplaca_cerina_texture03_crop_ 7.jpg,Caloplaca_cerina,22
1143,Caloplaca_cerina_texture03_crop_ 8.jpg,patches/train/Caloplaca_cerina/Caloplaca_cerina_texture03_crop_ 8.jpg,Caloplaca_cerina,22
1144,Caloplaca_cerina_texture03_crop_ 9.jpg,patches/train/Caloplaca_cerina/Caloplaca_cerina_texture03_crop_ 9.jpg,Caloplaca_cerina,22
1145,Caloplaca_cerina_texture03_crop_ 10.jpg,patches/train/Caloplaca_cerina/Caloplaca_cerina_texture03_crop_ 10.jpg,Caloplaca_cerina,22
1146,Caloplaca_cerina_texture03_crop_ 11.jpg,patches/train/Caloplaca_cerina/Caloplaca_cerina_texture03_crop_ 11.jpg,Caloplaca_cerina,22
1147,Caloplaca_cerina_texture03_crop_ 12.jpg,patches/train/Caloplaca_cerina/Caloplaca_cerina_texture03_crop_ 12.jpg,Caloplaca_cerina,22
1148,Caloplaca_cerina_texture03_crop_ 13.jpg,patches/train/Caloplaca_cerina/Caloplaca_cerina_texture03_crop_ 13.jpg,Caloplaca_cerina,22
1149,Caloplaca_cerina_texture03_crop_ 14.jpg,patches/train/Caloplaca_cerina/Caloplaca_cerina_texture03_crop_ 14.jpg,Caloplaca_cerina,22
1150,Caloplaca_cerina_texture03_crop_ 15.jpg,patches/train/Caloplaca_cerina/Caloplaca_cerina_texture03_crop_ 15.jpg,Caloplaca_cerina,22
1151,Caloplaca_cerina_texture03_crop_ 16.jpg,patches/train/Caloplaca_cerina/Caloplaca_cerina_texture03_crop_ 16.jpg,Caloplaca_cerina,22
1152,Caloplaca_cerina_texture04_crop_ 1.jpg,patches/train/Caloplaca_cerina/Caloplaca_cerina_texture04_crop_ 1.jpg,Caloplaca_cerina,22
1153,Caloplaca_cerina_texture04_crop_ 2.jpg,patches/train/Caloplaca_cerina/Caloplaca_cerina_texture04_crop_ 2.jpg,Caloplaca_cerina,22
1154,Caloplaca_cerina_texture04_crop_ 3.jpg,patches/train/Caloplaca_cerina/Caloplaca_cerina_texture04_crop_ 3.jpg,Caloplaca_cerina,22
1155,Caloplaca_cerina_texture04_crop_ 4.jpg,patches/train/Caloplaca_cerina/Caloplaca_cerina_texture04_crop_ 4.jpg,Caloplaca_cerina,22
1156,Caloplaca_cerina_texture04_crop_ 5.jpg,patches/train/Caloplaca_cerina/Caloplaca_cerina_texture04_crop_ 5.jpg,Caloplaca_cerina,22
1157,Caloplaca_cerina_texture04_crop_ 6.jpg,patches/train/Caloplaca_cerina/Caloplaca_cerina_texture04_crop_ 6.jpg,Caloplaca_cerina,22
1158,Caloplaca_cerina_texture04_crop_ 7.jpg,patches/train/Caloplaca_cerina/Caloplaca_cerina_texture04_crop_ 7.jpg,Caloplaca_cerina,22
1159,Caloplaca_cerina_texture04_crop_ 8.jpg,patches/train/Caloplaca_cerina/Caloplaca_cerina_texture04_crop_ 8.jpg,Caloplaca_cerina,22
1160,Caloplaca_cerina_texture04_crop_ 9.jpg,patches/train/Caloplaca_cerina/Caloplaca_cerina_texture04_crop_ 9.jpg,Caloplaca_cerina,22
1161,Caloplaca_cerina_texture04_crop_ 10.jpg,patches/train/Caloplaca_cerina/Caloplaca_cerina_texture04_crop_ 10.jpg,Caloplaca_cerina,22
1162,Caloplaca_cerina_texture04_crop_ 11.jpg,patches/train/Caloplaca_cerina/Caloplaca_cerina_texture04_crop_ 11.jpg,Caloplaca_cerina,22
1163,Caloplaca_cerina_texture04_crop_ 12.jpg,patches/train/Caloplaca_cerina/Caloplaca_cerina_texture04_crop_ 12.jpg,Caloplaca_cerina,22
1164,Caloplaca_cerina_texture04_crop_ 13.jpg,patches/train/Caloplaca_cerina/Caloplaca_cerina_texture04_crop_ 13.jpg,Caloplaca_cerina,22
1165,Caloplaca_cerina_texture04_crop_ 14.jpg,patches/train/Caloplaca_cerina/Caloplaca_cerina_texture04_crop_ 14.jpg,Caloplaca_cerina,22
1166,Caloplaca_cerina_texture04_crop_ 15.jpg,patches/train/Caloplaca_cerina/Caloplaca_cerina_texture04_crop_ 15.jpg,Caloplaca_cerina,22
1167,Caloplaca_cerina_texture04_crop_ 16.jpg,patches/train/Caloplaca_cerina/Caloplaca_cerina_texture04_crop_ 16.jpg,Caloplaca_cerina,22
1168,Xanthomendoza_fulva_texture01_crop_ 1.jpg,patches/train/Xanthomendoza_fulva/Xanthomendoza_fulva_texture01_crop_ 1.jpg,Xanthomendoza_fulva,23
1169,Xanthomendoza_fulva_texture01_crop_ 2.jpg,patches/train/Xanthomendoza_fulva/Xanthomendoza_fulva_texture01_crop_ 2.jpg,Xanthomendoza_fulva,23
1170,Xanthomendoza_fulva_texture01_crop_ 3.jpg,patches/train/Xanthomendoza_fulva/Xanthomendoza_fulva_texture01_crop_ 3.jpg,Xanthomendoza_fulva,23
1171,Xanthomendoza_fulva_texture01_crop_ 4.jpg,patches/train/Xanthomendoza_fulva/Xanthomendoza_fulva_texture01_crop_ 4.jpg,Xanthomendoza_fulva,23
1172,Xanthomendoza_fulva_texture01_crop_ 5.jpg,patches/train/Xanthomendoza_fulva/Xanthomendoza_fulva_texture01_crop_ 5.jpg,Xanthomendoza_fulva,23
1173,Xanthomendoza_fulva_texture01_crop_ 6.jpg,patches/train/Xanthomendoza_fulva/Xanthomendoza_fulva_texture01_crop_ 6.jpg,Xanthomendoza_fulva,23
1174,Xanthomendoza_fulva_texture01_crop_ 7.jpg,patches/train/Xanthomendoza_fulva/Xanthomendoza_fulva_texture01_crop_ 7.jpg,Xanthomendoza_fulva,23
1175,Xanthomendoza_fulva_texture01_crop_ 8.jpg,patches/train/Xanthomendoza_fulva/Xanthomendoza_fulva_texture01_crop_ 8.jpg,Xanthomendoza_fulva,23
1176,Xanthomendoza_fulva_texture01_crop_ 9.jpg,patches/train/Xanthomendoza_fulva/Xanthomendoza_fulva_texture01_crop_ 9.jpg,Xanthomendoza_fulva,23
1177,Xanthomendoza_fulva_texture01_crop_ 10.jpg,patches/train/Xanthomendoza_fulva/Xanthomendoza_fulva_texture01_crop_ 10.jpg,Xanthomendoza_fulva,23
1178,Xanthomendoza_fulva_texture01_crop_ 11.jpg,patches/train/Xanthomendoza_fulva/Xanthomendoza_fulva_texture01_crop_ 11.jpg,Xanthomendoza_fulva,23
1179,Xanthomendoza_fulva_texture01_crop_ 12.jpg,patches/train/Xanthomendoza_fulva/Xanthomendoza_fulva_texture01_crop_ 12.jpg,Xanthomendoza_fulva,23
1180,Xanthomendoza_fulva_texture01_crop_ 13.jpg,patches/train/Xanthomendoza_fulva/Xanthomendoza_fulva_texture01_crop_ 13.jpg,Xanthomendoza_fulva,23
1181,Xanthomendoza_fulva_texture01_crop_ 14.jpg,patches/train/Xanthomendoza_fulva/Xanthomendoza_fulva_texture01_crop_ 14.jpg,Xanthomendoza_fulva,23
1182,Xanthomendoza_fulva_texture01_crop_ 15.jpg,patches/train/Xanthomendoza_fulva/Xanthomendoza_fulva_texture01_crop_ 15.jpg,Xanthomendoza_fulva,23
1183,Xanthomendoza_fulva_texture01_crop_ 16.jpg,patches/train/Xanthomendoza_fulva/Xanthomendoza_fulva_texture01_crop_ 16.jpg,Xanthomendoza_fulva,23
1184,Xanthomendoza_fulva_texture02_crop_ 1.jpg,patches/train/Xanthomendoza_fulva/Xanthomendoza_fulva_texture02_crop_ 1.jpg,Xanthomendoza_fulva,23
1185,Xanthomendoza_fulva_texture02_crop_ 2.jpg,patches/train/Xanthomendoza_fulva/Xanthomendoza_fulva_texture02_crop_ 2.jpg,Xanthomendoza_fulva,23
1186,Xanthomendoza_fulva_texture02_crop_ 3.jpg,patches/train/Xanthomendoza_fulva/Xanthomendoza_fulva_texture02_crop_ 3.jpg,Xanthomendoza_fulva,23
1187,Xanthomendoza_fulva_texture02_crop_ 4.jpg,patches/train/Xanthomendoza_fulva/Xanthomendoza_fulva_texture02_crop_ 4.jpg,Xanthomendoza_fulva,23
1188,Xanthomendoza_fulva_texture02_crop_ 5.jpg,patches/train/Xanthomendoza_fulva/Xanthomendoza_fulva_texture02_crop_ 5.jpg,Xanthomendoza_fulva,23
1189,Xanthomendoza_fulva_texture02_crop_ 6.jpg,patches/train/Xanthomendoza_fulva/Xanthomendoza_fulva_texture02_crop_ 6.jpg,Xanthomendoza_fulva,23
1190,Xanthomendoza_fulva_texture02_crop_ 7.jpg,patches/train/Xanthomendoza_fulva/Xanthomendoza_fulva_texture02_crop_ 7.jpg,Xanthomendoza_fulva,23
1191,Xanthomendoza_fulva_texture02_crop_ 8.jpg,patches/train/Xanthomendoza_fulva/Xanthomendoza_fulva_texture02_crop_ 8.jpg,Xanthomendoza_fulva,23
1192,Xanthomendoza_fulva_texture02_crop_ 9.jpg,patches/train/Xanthomendoza_fulva/Xanthomendoza_fulva_texture02_crop_ 9.jpg,Xanthomendoza_fulva,23
1193,Xanthomendoza_fulva_texture02_crop_ 10.jpg,patches/train/Xanthomendoza_fulva/Xanthomendoza_fulva_texture02_crop_ 10.jpg,Xanthomendoza_fulva,23
1194,Xanthomendoza_fulva_texture02_crop_ 11.jpg,patches/train/Xanthomendoza_fulva/Xanthomendoza_fulva_texture02_crop_ 11.jpg,Xanthomendoza_fulva,23
1195,Xanthomendoza_fulva_texture02_crop_ 12.jpg,patches/train/Xanthomendoza_fulva/Xanthomendoza_fulva_texture02_crop_ 12.jpg,Xanthomendoza_fulva,23
1196,Xanthomendoza_fulva_texture02_crop_ 13.jpg,patches/train/Xanthomendoza_fulva/Xanthomendoza_fulva_texture02_crop_ 13.jpg,Xanthomendoza_fulva,23
1197,Xanthomendoza_fulva_texture02_crop_ 14.jpg,patches/train/Xanthomendoza_fulva/Xanthomendoza_fulva_texture02_crop_ 14.jpg,Xanthomendoza_fulva,23
1198,Xanthomendoza_fulva_texture02_crop_ 15.jpg,patches/train/Xanthomendoza_fulva/Xanthomendoza_fulva_texture02_crop_ 15.jpg,Xanthomendoza_fulva,23
1199,Xanthomendoza_fulva_texture02_crop_ 16.jpg,patches/train/Xanthomendoza_fulva/Xanthomendoza_fulva_texture02_crop_ 16.jpg,Xanthomendoza_fulva,23
1200,Xanthomendoza_fulva_texture03_crop_ 1.jpg,patches/train/Xanthomendoza_fulva/Xanthomendoza_fulva_texture03_crop_ 1.jpg,Xanthomendoza_fulva,23
1201,Xanthomendoza_fulva_texture03_crop_ 2.jpg,patches/train/Xanthomendoza_fulva/Xanthomendoza_fulva_texture03_crop_ 2.jpg,Xanthomendoza_fulva,23
1202,Xanthomendoza_fulva_texture03_crop_ 3.jpg,patches/train/Xanthomendoza_fulva/Xanthomendoza_fulva_texture03_crop_ 3.jpg,Xanthomendoza_fulva,23
1203,Xanthomendoza_fulva_texture03_crop_ 4.jpg,patches/train/Xanthomendoza_fulva/Xanthomendoza_fulva_texture03_crop_ 4.jpg,Xanthomendoza_fulva,23
1204,Xanthomendoza_fulva_texture03_crop_ 5.jpg,patches/train/Xanthomendoza_fulva/Xanthomendoza_fulva_texture03_crop_ 5.jpg,Xanthomendoza_fulva,23
1205,Xanthomendoza_fulva_texture03_crop_ 6.jpg,patches/train/Xanthomendoza_fulva/Xanthomendoza_fulva_texture03_crop_ 6.jpg,Xanthomendoza_fulva,23
1206,Xanthomendoza_fulva_texture03_crop_ 7.jpg,patches/train/Xanthomendoza_fulva/Xanthomendoza_fulva_texture03_crop_ 7.jpg,Xanthomendoza_fulva,23
1207,Xanthomendoza_fulva_texture03_crop_ 8.jpg,patches/train/Xanthomendoza_fulva/Xanthomendoza_fulva_texture03_crop_ 8.jpg,Xanthomendoza_fulva,23
1208,Xanthomendoza_fulva_texture03_crop_ 9.jpg,patches/train/Xanthomendoza_fulva/Xanthomendoza_fulva_texture03_crop_ 9.jpg,Xanthomendoza_fulva,23
1209,Xanthomendoza_fulva_texture03_crop_ 10.jpg,patches/train/Xanthomendoza_fulva/Xanthomendoza_fulva_texture03_crop_ 10.jpg,Xanthomendoza_fulva,23
1210,Xanthomendoza_fulva_texture03_crop_ 11.jpg,patches/train/Xanthomendoza_fulva/Xanthomendoza_fulva_texture03_crop_ 11.jpg,Xanthomendoza_fulva,23
1211,Xanthomendoza_fulva_texture03_crop_ 12.jpg,patches/train/Xanthomendoza_fulva/Xanthomendoza_fulva_texture03_crop_ 12.jpg,Xanthomendoza_fulva,23
1212,Xanthomendoza_fulva_texture03_crop_ 13.jpg,patches/train/Xanthomendoza_fulva/Xanthomendoza_fulva_texture03_crop_ 13.jpg,Xanthomendoza_fulva,23
1213,Xanthomendoza_fulva_texture03_crop_ 14.jpg,patches/train/Xanthomendoza_fulva/Xanthomendoza_fulva_texture03_crop_ 14.jpg,Xanthomendoza_fulva,23
1214,Xanthomendoza_fulva_texture03_crop_ 15.jpg,patches/train/Xanthomendoza_fulva/Xanthomendoza_fulva_texture03_crop_ 15.jpg,Xanthomendoza_fulva,23
1215,Xanthomendoza_fulva_texture03_crop_ 16.jpg,patches/train/Xanthomendoza_fulva/Xanthomendoza_fulva_texture03_crop_ 16.jpg,Xanthomendoza_fulva,23
1216,Xanthomendoza_fallax_texture01_crop_ 1.jpg,patches/train/Xanthomendoza_fallax/Xanthomendoza_fallax_texture01_crop_ 1.jpg,Xanthomendoza_fallax,24
1217,Xanthomendoza_fallax_texture01_crop_ 2.jpg,patches/train/Xanthomendoza_fallax/Xanthomendoza_fallax_texture01_crop_ 2.jpg,Xanthomendoza_fallax,24
1218,Xanthomendoza_fallax_texture01_crop_ 3.jpg,patches/train/Xanthomendoza_fallax/Xanthomendoza_fallax_texture01_crop_ 3.jpg,Xanthomendoza_fallax,24
1219,Xanthomendoza_fallax_texture01_crop_ 4.jpg,patches/train/Xanthomendoza_fallax/Xanthomendoza_fallax_texture01_crop_ 4.jpg,Xanthomendoza_fallax,24
1220,Xanthomendoza_fallax_texture01_crop_ 5.jpg,patches/train/Xanthomendoza_fallax/Xanthomendoza_fallax_texture01_crop_ 5.jpg,Xanthomendoza_fallax,24
1221,Xanthomendoza_fallax_texture01_crop_ 6.jpg,patches/train/Xanthomendoza_fallax/Xanthomendoza_fallax_texture01_crop_ 6.jpg,Xanthomendoza_fallax,24
1222,Xanthomendoza_fallax_texture01_crop_ 7.jpg,patches/train/Xanthomendoza_fallax/Xanthomendoza_fallax_texture01_crop_ 7.jpg,Xanthomendoza_fallax,24
1223,Xanthomendoza_fallax_texture01_crop_ 8.jpg,patches/train/Xanthomendoza_fallax/Xanthomendoza_fallax_texture01_crop_ 8.jpg,Xanthomendoza_fallax,24
1224,Xanthomendoza_fallax_texture01_crop_ 9.jpg,patches/train/Xanthomendoza_fallax/Xanthomendoza_fallax_texture01_crop_ 9.jpg,Xanthomendoza_fallax,24
1225,Xanthomendoza_fallax_texture01_crop_ 10.jpg,patches/train/Xanthomendoza_fallax/Xanthomendoza_fallax_texture01_crop_ 10.jpg,Xanthomendoza_fallax,24
1226,Xanthomendoza_fallax_texture01_crop_ 11.jpg,patches/train/Xanthomendoza_fallax/Xanthomendoza_fallax_texture01_crop_ 11.jpg,Xanthomendoza_fallax,24
1227,Xanthomendoza_fallax_texture01_crop_ 12.jpg,patches/train/Xanthomendoza_fallax/Xanthomendoza_fallax_texture01_crop_ 12.jpg,Xanthomendoza_fallax,24
1228,Xanthomendoza_fallax_texture01_crop_ 13.jpg,patches/train/Xanthomendoza_fallax/Xanthomendoza_fallax_texture01_crop_ 13.jpg,Xanthomendoza_fallax,24
1229,Xanthomendoza_fallax_texture01_crop_ 14.jpg,patches/train/Xanthomendoza_fallax/Xanthomendoza_fallax_texture01_crop_ 14.jpg,Xanthomendoza_fallax,24
1230,Xanthomendoza_fallax_texture01_crop_ 15.jpg,patches/train/Xanthomendoza_fallax/Xanthomendoza_fallax_texture01_crop_ 15.jpg,Xanthomendoza_fallax,24
1231,Xanthomendoza_fallax_texture01_crop_ 16.jpg,patches/train/Xanthomendoza_fallax/Xanthomendoza_fallax_texture01_crop_ 16.jpg,Xanthomendoza_fallax,24
1232,Xanthomendoza_fallax_texture02_crop_ 1.jpg,patches/train/Xanthomendoza_fallax/Xanthomendoza_fallax_texture02_crop_ 1.jpg,Xanthomendoza_fallax,24
1233,Xanthomendoza_fallax_texture02_crop_ 2.jpg,patches/train/Xanthomendoza_fallax/Xanthomendoza_fallax_texture02_crop_ 2.jpg,Xanthomendoza_fallax,24
1234,Xanthomendoza_fallax_texture02_crop_ 3.jpg,patches/train/Xanthomendoza_fallax/Xanthomendoza_fallax_texture02_crop_ 3.jpg,Xanthomendoza_fallax,24
1235,Xanthomendoza_fallax_texture02_crop_ 4.jpg,patches/train/Xanthomendoza_fallax/Xanthomendoza_fallax_texture02_crop_ 4.jpg,Xanthomendoza_fallax,24
1236,Xanthomendoza_fallax_texture02_crop_ 5.jpg,patches/train/Xanthomendoza_fallax/Xanthomendoza_fallax_texture02_crop_ 5.jpg,Xanthomendoza_fallax,24
1237,Xanthomendoza_fallax_texture02_crop_ 6.jpg,patches/train/Xanthomendoza_fallax/Xanthomendoza_fallax_texture02_crop_ 6.jpg,Xanthomendoza_fallax,24
1238,Xanthomendoza_fallax_texture02_crop_ 7.jpg,patches/train/Xanthomendoza_fallax/Xanthomendoza_fallax_texture02_crop_ 7.jpg,Xanthomendoza_fallax,24
